"country","species","indoor_host","outdoor_host","combined_host","host_unit","indoor_biting","outdoor_biting","indoor_outdoor_biting_units","combined_1830_2130","combined_2130_0030","combined_0030_0330","combined_0330_0630","citation"
"Venezuela","Anopheles pseudopunctipennis complex",NA,NA,NA,"",0,100,"%calc","","","","","Rubio-Palis, Y. and Curtis, C.F. (1992).  Biting and resting behaviour of anophelines in western Venezuela and implications for control of malaria transmission. Medical and Veterinary Entomology, 6(4):325-34"
"Venezuela","Anopheles nuneztovari complex",NA,NA,NA,"",NA,NA,"","","","","","Rubio-Palis, Y. and Curtis, C.F. (1992).  Biting and resting behaviour of anophelines in western Venezuela and implications for control of malaria transmission. Medical and Veterinary Entomology, 6(4):325-34"
"Venezuela","Anopheles albitarsis complex",NA,NA,NA,"",NA,NA,"","","","","","Rubio-Palis, Y. and Curtis, C.F. (1992).  Biting and resting behaviour of anophelines in western Venezuela and implications for control of malaria transmission. Medical and Veterinary Entomology, 6(4):325-34"
"Brazil","Anopheles darlingi",NA,NA,NA,"",NA,NA,"","","","","","de Oliveira-Ferreira, J., Lourenço-de-Oliveira, R., Teva, A., Deane, L.M. and Daniel-Ribeiro, C.T. (1990).  Natural malaria infections in anophelines in Rondonia State, Brazilian Amazon. American Journal of Tropical Medicine and Hygiene, 43(1):6-10"
"Brazil","Anopheles albitarsis complex",NA,NA,NA,"",NA,NA,"","","","","","de Oliveira-Ferreira, J., Lourenço-de-Oliveira, R., Teva, A., Deane, L.M. and Daniel-Ribeiro, C.T. (1990).  Natural malaria infections in anophelines in Rondonia State, Brazilian Amazon. American Journal of Tropical Medicine and Hygiene, 43(1):6-10"
"Brazil","Anopheles nuneztovari complex",NA,NA,NA,"",NA,NA,"","","","","","de Oliveira-Ferreira, J., Lourenço-de-Oliveira, R., Teva, A., Deane, L.M. and Daniel-Ribeiro, C.T. (1990).  Natural malaria infections in anophelines in Rondonia State, Brazilian Amazon. American Journal of Tropical Medicine and Hygiene, 43(1):6-10"
"Brazil","Anopheles darlingi",NA,NA,NA,"",NA,NA,"","","","","","de Oliveira-Ferreira, J., Lourenço-de-Oliveira, R., Teva, A., Deane, L.M. and Daniel-Ribeiro, C.T. (1990).  Natural malaria infections in anophelines in Rondonia State, Brazilian Amazon. American Journal of Tropical Medicine and Hygiene, 43(1):6-10"
"Brazil","Anopheles albitarsis complex",NA,NA,NA,"",NA,NA,"","","","","","de Oliveira-Ferreira, J., Lourenço-de-Oliveira, R., Teva, A., Deane, L.M. and Daniel-Ribeiro, C.T. (1990).  Natural malaria infections in anophelines in Rondonia State, Brazilian Amazon. American Journal of Tropical Medicine and Hygiene, 43(1):6-10"
"Brazil","Anopheles darlingi",NA,NA,NA,"",NA,NA,"","","","","","de Oliveira-Ferreira, J., Lourenço-de-Oliveira, R., Teva, A., Deane, L.M. and Daniel-Ribeiro, C.T. (1990).  Natural malaria infections in anophelines in Rondonia State, Brazilian Amazon. American Journal of Tropical Medicine and Hygiene, 43(1):6-10"
"Brazil","Anopheles nuneztovari complex",NA,NA,NA,"",NA,NA,"","","","","","de Oliveira-Ferreira, J., Lourenço-de-Oliveira, R., Teva, A., Deane, L.M. and Daniel-Ribeiro, C.T. (1990).  Natural malaria infections in anophelines in Rondonia State, Brazilian Amazon. American Journal of Tropical Medicine and Hygiene, 43(1):6-10"
"Brazil","Anopheles darlingi",NA,NA,NA,"",NA,NA,"","","","","","de Oliveira-Ferreira, J., Lourenço-de-Oliveira, R., Teva, A., Deane, L.M. and Daniel-Ribeiro, C.T. (1990).  Natural malaria infections in anophelines in Rondonia State, Brazilian Amazon. American Journal of Tropical Medicine and Hygiene, 43(1):6-10"
"Brazil","Anopheles nuneztovari complex",NA,NA,NA,"",NA,NA,"","","","","","de Oliveira-Ferreira, J., Lourenço-de-Oliveira, R., Teva, A., Deane, L.M. and Daniel-Ribeiro, C.T. (1990).  Natural malaria infections in anophelines in Rondonia State, Brazilian Amazon. American Journal of Tropical Medicine and Hygiene, 43(1):6-10"
"Brazil","Anopheles darlingi",NA,NA,NA,"",NA,NA,"","","","","","de Arruda, M., Carvalho, M.B., Nussenzweig, R.S., Maracic, M., Ferreira, A.W. and Cochrane, A.H. (1986).  Potential vectors of malaria and their different susceptibility to Plasmodium falciparum and Plasmodium vivax in northern Brazil identified by immunoassay. American Journal of Tropical Medicine and Hygiene, 35(5):873-81"
"Brazil","Anopheles albitarsis complex",NA,NA,NA,"",NA,NA,"","","","","","de Arruda, M., Carvalho, M.B., Nussenzweig, R.S., Maracic, M., Ferreira, A.W. and Cochrane, A.H. (1986).  Potential vectors of malaria and their different susceptibility to Plasmodium falciparum and Plasmodium vivax in northern Brazil identified by immunoassay. American Journal of Tropical Medicine and Hygiene, 35(5):873-81"
"Brazil","Anopheles nuneztovari complex",NA,NA,NA,"",NA,NA,"","","","","","de Arruda, M., Carvalho, M.B., Nussenzweig, R.S., Maracic, M., Ferreira, A.W. and Cochrane, A.H. (1986).  Potential vectors of malaria and their different susceptibility to Plasmodium falciparum and Plasmodium vivax in northern Brazil identified by immunoassay. American Journal of Tropical Medicine and Hygiene, 35(5):873-81"
"Brazil","Anopheles aquasalis",NA,NA,NA,"",NA,NA,"","","","","","de Arruda, M., Carvalho, M.B., Nussenzweig, R.S., Maracic, M., Ferreira, A.W. and Cochrane, A.H. (1986).  Potential vectors of malaria and their different susceptibility to Plasmodium falciparum and Plasmodium vivax in northern Brazil identified by immunoassay. American Journal of Tropical Medicine and Hygiene, 35(5):873-81"
"Brazil","Anopheles darlingi",NA,NA,NA,"",18.88,81.12,"%calc","t","","","","Oliveira-Pereira, Y.N. and Rebêlo, J.M. (2000).  [Anopheles species in the municipality of Pinheiro (Maranhão), endemic area of malaria]. Revista da Sociedade Brasileira de Medicina Tropical, 33(5):443-50"
"Brazil","Anopheles albitarsis complex",NA,NA,NA,"",10,90,"%calc","t","","","","Oliveira-Pereira, Y.N. and Rebêlo, J.M. (2000).  [Anopheles species in the municipality of Pinheiro (Maranhão), endemic area of malaria]. Revista da Sociedade Brasileira de Medicina Tropical, 33(5):443-50"
"Brazil","Anopheles nuneztovari complex",NA,NA,NA,"",0,100,"%calc","","","","","Oliveira-Pereira, Y.N. and Rebêlo, J.M. (2000).  [Anopheles species in the municipality of Pinheiro (Maranhão), endemic area of malaria]. Revista da Sociedade Brasileira de Medicina Tropical, 33(5):443-50"
"Brazil","Anopheles aquasalis",NA,NA,NA,"",75.74,24.26,"%","","","","","Xavier, M.M. and Rebêlo, J.M. (1999).  [Species of Anopheles (Culicidae, Anophelinae) in a malaria-endemic area, Maranhão, Brazil]. Revista de Saúde Pública, 33(6):535-41"
"Brazil","Anopheles albitarsis complex",NA,NA,NA,"",70,30,"%","","","","","Xavier, M.M. and Rebêlo, J.M. (1999).  [Species of Anopheles (Culicidae, Anophelinae) in a malaria-endemic area, Maranhão, Brazil]. Revista de Saúde Pública, 33(6):535-41"
"Brazil","Anopheles nuneztovari complex",NA,NA,NA,"",40,60,"%calc","","","","","Xavier, M.M. and Rebêlo, J.M. (1999).  [Species of Anopheles (Culicidae, Anophelinae) in a malaria-endemic area, Maranhão, Brazil]. Revista de Saúde Pública, 33(6):535-41"
"Brazil","Anopheles albitarsis complex",NA,NA,NA,"",NA,NA,"","","","","","Santos, R.L. and Forattini, O.P. (1999).  [Marking-release-recapture methods for determining the size of the natural population of Anopheles albitarsis l.s. (Diptera:Culicidae)]. Revista de Saúde Pública, 33(3):309-13"
"Brazil","Anopheles albitarsis complex",NA,NA,NA,"",NA,NA,"","","","","","Santos, R.L. and Forattini, O.P. (1999).  [Marking-release-recapture methods for determining the size of the natural population of Anopheles albitarsis l.s. (Diptera:Culicidae)]. Revista de Saúde Pública, 33(3):309-13"
"Brazil","Anopheles albitarsis complex",NA,NA,NA,"",NA,NA,"","","","","","Santos, R.L. and Forattini, O.P. (1999).  [Marking-release-recapture methods for determining the size of the natural population of Anopheles albitarsis l.s. (Diptera:Culicidae)]. Revista de Saúde Pública, 33(3):309-13"
"Guyana","Anopheles aquasalis",NA,NA,NA,"",NA,NA,"","","","","","Laubach, H.E., Validum, L., Bonilla, J.A., Agar, A., Cummings, R., Mitchell, C., Cuadrado, R.R. and Palmer, C.J. (2001).  Identification of Anopheles aquasalis as a possible vector of malaria in Guyana, South America. The West Indian Medical Journal, 50(4):319-21"
"Guyana","Anopheles darlingi",NA,NA,NA,"",NA,NA,"","","","","","Laubach, H.E., Validum, L., Bonilla, J.A., Agar, A., Cummings, R., Mitchell, C., Cuadrado, R.R. and Palmer, C.J. (2001).  Identification of Anopheles aquasalis as a possible vector of malaria in Guyana, South America. The West Indian Medical Journal, 50(4):319-21"
"Venezuela","Anopheles aquasalis",NA,NA,NA,"",18.7,81.3,"%calc","","","","","Berti, J., Zimmerman, R. and Amarista, J. (1993).  Adult abundance, biting behavior and parity of Anopheles aquasalis, Curry 1932 in two malarious areas of Sucre State, Venezuela. Memórias do Instituto Oswaldo Cruz, 88(3):363-9"
"Venezuela","Anopheles aquasalis",NA,NA,NA,"",40,60,"%calc","","","","","Berti, J., Zimmerman, R. and Amarista, J. (1993).  Adult abundance, biting behavior and parity of Anopheles aquasalis, Curry 1932 in two malarious areas of Sucre State, Venezuela. Memórias do Instituto Oswaldo Cruz, 88(3):363-9"
"Venezuela","Anopheles aquasalis",NA,NA,NA,"",6.3,93.7,"%calc","","","","","Berti, J., Zimmerman, R. and Amarista, J. (1993).  Adult abundance, biting behavior and parity of Anopheles aquasalis, Curry 1932 in two malarious areas of Sucre State, Venezuela. Memórias do Instituto Oswaldo Cruz, 88(3):363-9"
"Venezuela","Anopheles aquasalis",NA,NA,NA,"",34.9,65.1,"%calc","","","","","Berti, J., Zimmerman, R. and Amarista, J. (1993).  Adult abundance, biting behavior and parity of Anopheles aquasalis, Curry 1932 in two malarious areas of Sucre State, Venezuela. Memórias do Instituto Oswaldo Cruz, 88(3):363-9"
"Venezuela","Anopheles aquasalis",NA,NA,NA,"",8.3,91.7,"%calc","","","","","Berti, J., Zimmerman, R. and Amarista, J. (1993).  Adult abundance, biting behavior and parity of Anopheles aquasalis, Curry 1932 in two malarious areas of Sucre State, Venezuela. Memórias do Instituto Oswaldo Cruz, 88(3):363-9"
"Venezuela","Anopheles aquasalis",NA,NA,NA,"",16.7,83.3,"%calc","","","","","Berti, J., Zimmerman, R. and Amarista, J. (1993).  Adult abundance, biting behavior and parity of Anopheles aquasalis, Curry 1932 in two malarious areas of Sucre State, Venezuela. Memórias do Instituto Oswaldo Cruz, 88(3):363-9"
"Venezuela","Anopheles aquasalis",NA,NA,NA,"",30.8,69.2,"%calc","","","","","Berti, J., Zimmerman, R. and Amarista, J. (1993).  Adult abundance, biting behavior and parity of Anopheles aquasalis, Curry 1932 in two malarious areas of Sucre State, Venezuela. Memórias do Instituto Oswaldo Cruz, 88(3):363-9"
"Venezuela","Anopheles aquasalis",NA,NA,NA,"",100,0,"%calc","","","","","Berti, J., Zimmerman, R. and Amarista, J. (1993).  Adult abundance, biting behavior and parity of Anopheles aquasalis, Curry 1932 in two malarious areas of Sucre State, Venezuela. Memórias do Instituto Oswaldo Cruz, 88(3):363-9"
"Venezuela","Anopheles aquasalis",NA,NA,NA,"",27.3,72.7,"%calc","","","","","Berti, J., Zimmerman, R. and Amarista, J. (1993).  Adult abundance, biting behavior and parity of Anopheles aquasalis, Curry 1932 in two malarious areas of Sucre State, Venezuela. Memórias do Instituto Oswaldo Cruz, 88(3):363-9"
"Venezuela","Anopheles aquasalis",NA,NA,NA,"",0,100,"%calc","","","","","Berti, J., Zimmerman, R. and Amarista, J. (1993).  Adult abundance, biting behavior and parity of Anopheles aquasalis, Curry 1932 in two malarious areas of Sucre State, Venezuela. Memórias do Instituto Oswaldo Cruz, 88(3):363-9"
"Venezuela","Anopheles aquasalis",NA,NA,NA,"",22.2,77.8,"%calc","","","","","Berti, J., Zimmerman, R. and Amarista, J. (1993).  Adult abundance, biting behavior and parity of Anopheles aquasalis, Curry 1932 in two malarious areas of Sucre State, Venezuela. Memórias do Instituto Oswaldo Cruz, 88(3):363-9"
"Venezuela","Anopheles aquasalis",NA,NA,NA,"",50,50,"%calc","","","","","Berti, J., Zimmerman, R. and Amarista, J. (1993).  Adult abundance, biting behavior and parity of Anopheles aquasalis, Curry 1932 in two malarious areas of Sucre State, Venezuela. Memórias do Instituto Oswaldo Cruz, 88(3):363-9"
"Venezuela","Anopheles aquasalis",NA,NA,NA,"",25,75,"%calc","","","","","Berti, J., Zimmerman, R. and Amarista, J. (1993).  Adult abundance, biting behavior and parity of Anopheles aquasalis, Curry 1932 in two malarious areas of Sucre State, Venezuela. Memórias do Instituto Oswaldo Cruz, 88(3):363-9"
"Venezuela","Anopheles aquasalis",NA,NA,NA,"",14.3,85.7,"%calc","","","","","Berti, J., Zimmerman, R. and Amarista, J. (1993).  Adult abundance, biting behavior and parity of Anopheles aquasalis, Curry 1932 in two malarious areas of Sucre State, Venezuela. Memórias do Instituto Oswaldo Cruz, 88(3):363-9"
"Venezuela","Anopheles aquasalis",NA,NA,NA,"",30.7,69.3,"%calc","","","","","Berti, J., Zimmerman, R. and Amarista, J. (1993).  Adult abundance, biting behavior and parity of Anopheles aquasalis, Curry 1932 in two malarious areas of Sucre State, Venezuela. Memórias do Instituto Oswaldo Cruz, 88(3):363-9"
"Venezuela","Anopheles aquasalis",NA,NA,NA,"",22.5,77.5,"%calc","","","","","Berti, J., Zimmerman, R. and Amarista, J. (1993).  Adult abundance, biting behavior and parity of Anopheles aquasalis, Curry 1932 in two malarious areas of Sucre State, Venezuela. Memórias do Instituto Oswaldo Cruz, 88(3):363-9"
"Venezuela","Anopheles aquasalis",NA,NA,NA,"",19.6,80.4,"%calc","","","","","Berti, J., Zimmerman, R. and Amarista, J. (1993).  Adult abundance, biting behavior and parity of Anopheles aquasalis, Curry 1932 in two malarious areas of Sucre State, Venezuela. Memórias do Instituto Oswaldo Cruz, 88(3):363-9"
"Venezuela","Anopheles aquasalis",NA,NA,NA,"",49.3,50.7,"%calc","","","","","Berti, J., Zimmerman, R. and Amarista, J. (1993).  Adult abundance, biting behavior and parity of Anopheles aquasalis, Curry 1932 in two malarious areas of Sucre State, Venezuela. Memórias do Instituto Oswaldo Cruz, 88(3):363-9"
"Venezuela","Anopheles aquasalis",NA,NA,NA,"",53.2,46.8,"%calc","","","","","Berti, J., Zimmerman, R. and Amarista, J. (1993).  Adult abundance, biting behavior and parity of Anopheles aquasalis, Curry 1932 in two malarious areas of Sucre State, Venezuela. Memórias do Instituto Oswaldo Cruz, 88(3):363-9"
"Venezuela","Anopheles aquasalis",NA,NA,NA,"",30.4,69.6,"%calc","","","","","Berti, J., Zimmerman, R. and Amarista, J. (1993).  Adult abundance, biting behavior and parity of Anopheles aquasalis, Curry 1932 in two malarious areas of Sucre State, Venezuela. Memórias do Instituto Oswaldo Cruz, 88(3):363-9"
"Venezuela","Anopheles aquasalis",NA,NA,NA,"",26.2,73.8,"%calc","","","","","Berti, J., Zimmerman, R. and Amarista, J. (1993).  Adult abundance, biting behavior and parity of Anopheles aquasalis, Curry 1932 in two malarious areas of Sucre State, Venezuela. Memórias do Instituto Oswaldo Cruz, 88(3):363-9"
"Venezuela","Anopheles aquasalis",NA,NA,NA,"",35.8,64.2,"%calc","","","","","Berti, J., Zimmerman, R. and Amarista, J. (1993).  Adult abundance, biting behavior and parity of Anopheles aquasalis, Curry 1932 in two malarious areas of Sucre State, Venezuela. Memórias do Instituto Oswaldo Cruz, 88(3):363-9"
"Venezuela","Anopheles aquasalis",NA,NA,NA,"",46.1,53.9,"%calc","","","","","Berti, J., Zimmerman, R. and Amarista, J. (1993).  Adult abundance, biting behavior and parity of Anopheles aquasalis, Curry 1932 in two malarious areas of Sucre State, Venezuela. Memórias do Instituto Oswaldo Cruz, 88(3):363-9"
"Venezuela","Anopheles aquasalis",NA,NA,NA,"",38.4,61.6,"%calc","","","","","Berti, J., Zimmerman, R. and Amarista, J. (1993).  Adult abundance, biting behavior and parity of Anopheles aquasalis, Curry 1932 in two malarious areas of Sucre State, Venezuela. Memórias do Instituto Oswaldo Cruz, 88(3):363-9"
"Venezuela","Anopheles aquasalis",NA,NA,NA,"",37.6,62.4,"%calc","","","","","Berti, J., Zimmerman, R. and Amarista, J. (1993).  Adult abundance, biting behavior and parity of Anopheles aquasalis, Curry 1932 in two malarious areas of Sucre State, Venezuela. Memórias do Instituto Oswaldo Cruz, 88(3):363-9"
"Venezuela","Anopheles aquasalis",NA,NA,NA,"",45.4,54.6,"%calc","","","","","Berti, J., Zimmerman, R. and Amarista, J. (1993).  Adult abundance, biting behavior and parity of Anopheles aquasalis, Curry 1932 in two malarious areas of Sucre State, Venezuela. Memórias do Instituto Oswaldo Cruz, 88(3):363-9"
"Venezuela","Anopheles aquasalis",NA,NA,NA,"",NA,NA,"","","","","","Berti, J., Zimmerman, R. and Amarista, J. (1993).  Adult abundance, biting behavior and parity of Anopheles aquasalis, Curry 1932 in two malarious areas of Sucre State, Venezuela. Memórias do Instituto Oswaldo Cruz, 88(3):363-9"
